,juso,경도,위도
7063,경상북도 경주시 보문로 455 (신평동),129.289414618,35.842747527
7064,경상북도 경산시 하양읍 대곡로 339-26,128.780391077,35.918220142
7065,강원도 평창군 평창읍 산책길 9-2,128.390555444,37.357818263
7066,경상북도 청송군 진보면 광덕세장길 496,129.032211244,36.572735215
7067,경상북도 군위군 의흥면 가지골길 83,128.692815018,36.167584134
7068,대구광역시 달성군 가창면 가창로175길 8,128.634755357,35.785234913
7069,경기도 남양주시 양정로 408 (삼패동),127.212568094,37.600684252
7070,강원도 춘천시 사북면 솔바우1길 177-41,127.668895046,37.993280901
7071,충청북도 제천시 의병대로 499-2 (두학동),128.253346082,37.136400986
7072,충청북도 단양군 영춘면 사이곡1길 80,128.395956225,37.113525359
7073,충청북도 제천시 봉양읍 제원로2길 43-15,128.130242433,37.132193951
7074,경상남도 거창군 거창읍 개화3길 27-89,127.901632141,35.707358547
7075,충청남도 보령시 성주면 심원계곡로 259-8,126.671560068,36.346163209
7076,경상북도 군위군 의흥면 가지골길 73,128.693345822,36.168250653
7077,충청북도 단양군 매포읍 안동1길 35,128.326172227,37.028968402
7078,충청남도 천안시 동남구 병천면 관성3길 175,127.334741213,36.813600009
7079,충청남도 서천군 문산면 서문로 1314-41,126.762002207,36.164807346
7080,충청북도 제천시 봉양읍 제원로11안길 31,128.090951670,37.189022360
7081,대전광역시 동구 옥천로 708 (신상동),127.496730553,36.347058868
7082,강원도 원주시 호저면 평천1길 24-23,127.923745057,37.424131310
7083,충청북도 단양군 단성면 벌천3길 218,128.275121671,36.875812413
7084,전라남도 여수시 해지길 11-5 (해산동),127.647858691,34.799453938
7085,서울특별시 관악구 관악산나들길 128 (신림동),126.945226715,37.457329296
7086,충청북도 청주시 청원구 외남로 96 (외남동),127.490402298,36.698976478
7087,강원도 영월군 김삿갓면 가재골길 271,128.545488772,37.101040020
7088,경상북도 포항시 남구 동해면 상정길45번길 19-7,129.494235028,35.985890639
7089,강원도 홍천군 서면 종자산길 111,127.627630883,37.650464356
7090,경기도 파주시 솔안길 20-6 (상지석동),126.774686936,37.735393974
7091,전라북도 고창군 아산면 봉산길 37-6,126.582568534,35.435871848
7092,충청남도 청양군 청남면 심절미길 142-88,126.940046295,36.340706253
7093,경기도 안성시 사곡1길 34-2 (사곡동),127.265857691,37.038113477
7094,경상북도 구미시 구미중앙로 352-50 (신평동),128.361221868,36.115749061
7095,경기도 포천시 송선로 461 (선단동),127.166650211,37.864341178
7096,강원도 횡성군 우천면 봉화로 492-37,128.115929867,37.469878409
7097,전라남도 영광군 염산면 봉덕로 380,126.357313335,35.231397196
7098,경기도 평택시 장안길 82-74 (장안동),127.086028004,37.059922043
7099,충청북도 진천군 문백면 계산3길 43-15,127.418974902,36.765285731
7100,강원도 태백시 연화산길 155 (백산동),129.010890750,37.147756038
7101,경상북도 문경시 호계면 태봉3길 60,128.151437342,36.646226504
7102,강원도 인제군 인제읍 살구미길 67-45,128.172911846,38.057605170
7103,경기도 화성시 남양읍 글판동길 14-7,126.801133932,37.205970365
7104,경기도 포천시 신북면 탑신로 1269,127.120564359,37.952002906
7105,경기도 양평군 용문면 상광길79번길 57,127.647283060,37.508082956
7106,경기도 시흥시 구수미1길 26 (미산동),126.786503829,37.416445811
7107,충청북도 제천시 송학면 송학주천로13안길 18,128.236362759,37.200318446
7108,경상북도 포항시 북구 여남포길 1-16 (환호동),129.406939250,36.073104798
7109,전라북도 김제시 용지면 금백로 624,126.995036073,35.829340089
7110,전라북도 고창군 고수면 내창수곡길 92-14,126.671463908,35.385775711
7111,경기도 화성시 매송면 매송고색로395번길 128,126.942613375,37.252590415
7112,경기도 여주시 현암4길 71-1 (현암동),127.632103240,37.325486346
7113,충청남도 천안시 서북구 성거읍 송남1길 35-17,127.198478519,36.863581962
7114,전라북도 고창군 아산면 봉산길 37-6,126.582568534,35.435871848
7115,서울특별시 성북구 대사관로 1 (성북동),126.983619198,37.596735066
7116,,,
7117,경기도 군포시 속달로 228 (속달동),126.901421366,37.341330994
7118,인천광역시 강화군 양사면 덕하로176번길 42,126.425787228,37.800286507
7119,충청북도 음성군 감곡면 오갑길 193,127.693922760,37.123605055
7120,강원도 영월군 산솔면 태백산로 641,128.644983307,37.172285117
7121,충청남도 당진시 용연로 128-33 (용연동),126.620947911,36.863569897
7122,서울특별시 노원구 덕릉로129길 85-18 (상계동),127.079184393,37.675078681
7123,경기도 광주시 곤지암읍 광여로862번길 53-66,127.413506782,37.386059021
7124,충청북도 단양군 대강면 온천로 175,128.357555178,36.882821816
7125,서울특별시 성북구 보국문로 176-6 (정릉동),127.001791045,37.617678448
7126,,,
7127,강원도 인제군 기린면 내린천로 3838,128.313864508,37.940649338
7128,강원도 양양군 서면 설악로 801,128.449327918,38.085419535
7129,전라남도 광양시 진상면 백학로 428,127.693096112,35.050525269
7130,강원도 평창군 미탄면 평창동강로 416-77,128.530169884,37.305079877
7131,경기도 여주시 가남읍 신해2길 37,127.548951836,37.223224567
7132,경기도 가평군 북면 화악산로356번길 43-23,127.566072058,37.914498013
7133,경기도 연천군 백학면 장백로899번길 244-55,126.898172208,38.022490497
7134,전라북도 익산시 석치길 24-24 (석왕동),127.011410872,35.974938277
7135,경상북도 봉화군 춘양면 달구벌길 104,128.835021461,36.999419586
7136,충청남도 천안시 동남구 목천읍 성남로 158-1,127.214399341,36.758828383
7137,전라남도 순천시 상사면 서정길 31,127.442525970,34.946441683
7138,경기도 이천시 장호원읍 설장로 768-24,127.595531780,37.127133854
7139,전라남도 순천시 별량면 마산해안길 46,127.459110131,34.841148907
7140,강원도 정선군 사북읍 직전로 750-8,128.830464978,37.276882111
7141,충청북도 제천시 백운면 금봉로 223,128.044989563,37.147778461
7142,강원도 춘천시 동산면 종자리로 148-16,127.725551407,37.747576048
7143,경기도 남양주시 화도읍 비룡로 235,127.300617704,37.671966397
7144,충청남도 예산군 대흥면 송지못길 36,126.815938389,36.612425135
7145,전라남도 함평군 손불면 석산로 104-48,126.462902191,35.104390055
7146,경기도 화성시 동탄기흥로 460 (오산동),127.093781547,37.202458247
7147,전라북도 장수군 번암면 장수로 337-5,127.534255546,35.521288347
7148,충청남도 부여군 내산면 만자로39번길 43,126.786688785,36.264399813
7149,대전광역시 유성구 대금로 402 (금탄동),127.382819845,36.494268883
7150,인천광역시 강화군 내가면 중앙로 1200,126.391041663,37.704611546
7151,서울특별시 은평구 갈현로41길 36-31 (갈현동),126.912835325,37.626814337
7152,경상북도 영주시 단산면 동원로345번길 21,128.627660502,36.891938540
7153,부산광역시 기장군 장안읍 구기길 40-18,129.266187747,35.334434143
7154,충청남도 홍성군 서부면 남당항로 16-49,126.491803231,36.534368607
7155,서울특별시 금천구 시흥대로24길 57-10 (시흥동),126.908764072,37.442357593
7156,전라북도 남원시 아영면 승전로 728,127.571460514,35.478648171
7157,전라북도 남원시 대강면 저동길 162-121,127.214457516,35.365745517
7158,충청북도 음성군 삼성면 대청로 224-30,127.469755410,36.994265802
7159,강원도 삼척시 하장면 갈전길 1011,128.886210553,37.354859234
7160,전라남도 여수시 소라면 덕양삼거리길 35,127.635065334,34.790963412
7161,경기도 가평군 가평읍 호반로 1533,127.505739988,37.735083726
7162,강원도 고성군 간성읍 흘리령1길 60,128.385093458,38.286097664
7163,대구광역시 북구 매천로15길 7-31 (매천동),128.538621053,35.902692159
7164,서울특별시 동작구 동작대로29길 214 (사당동),126.976487318,37.494091833
7165,충청북도 청주시 청원구 오창읍 원리여천길 133,127.459306874,36.761169972
7166,강원도 태백시 일광마을길 18-17 (문곡동),129.004541695,37.126217802
7167,충청북도 충주시 목벌길 449 (목벌동),128.009895816,36.967141547
7168,충청남도 아산시 배방읍 봉강천로5번길 72-80,127.084847723,36.752105004
7169,전라북도 진안군 진안읍 원양지길 127-15,127.513099829,35.751068864
7170,충청남도 예산군 덕산면 봉운로 81-38,126.664180682,36.707621757
7171,충청북도 보은군 마로면 갈전길 75-5,127.848449829,36.378378026
7172,충청남도 금산군 군북면 백운길 192,127.512275376,36.119295148
7173,경상남도 산청군 산청읍 웅석봉로 431,127.875277737,35.384288570
7174,경기도 포천시 소흘읍 무림6길 31,127.137690623,37.764849846
7175,경상남도 거창군 위천면 강남불1길 220-125,127.807380355,35.731154985
7176,경기도 고양시 덕양구 개울개길 24 (지축동),126.919852321,37.655913648
7177,경상북도 포항시 북구 송라면 대전길 7,129.350016894,36.245755166
7178,강원도 평창군 미탄면 평안한치길 721-98,128.513974164,37.398010468
7179,,,
7180,강원도 고성군 현내면 모정2길 24-17,128.421090696,38.471327259
7181,강원도 영월군 북면 성황동길 108-19,128.438661828,37.280810637
7182,강원도 화천군 사내면 수피령로 741-18,127.529560789,38.131081900
7183,경상북도 영덕군 영덕읍 미동길 34-1,129.373942283,36.427509594
7184,강원도 태백시 평화길 15 (장성동),129.025859732,37.102911533
7185,충청북도 음성군 맹동면 맹동산단지원로 227,127.556897499,36.941285337
7186,서울특별시 서초구 과천대로 790 (방배동),,
7187,경기도 포천시 내촌면 금강로2018번길 41-34,127.226733810,37.756446902
7188,경기도 양평군 옥천면 경강로 1276,127.427877587,37.510667479
7189,경상북도 안동시 임동면 갈밭1길 27-6,128.969010166,36.576968021
7190,전라북도 익산시 금마면 호남로 1015,127.068239531,35.999616649
7191,경기도 가평군 청평면 경춘로 749-56,127.409235437,37.735456247
7192,경기도 화성시 서신면 매골길 123-5,126.716182980,37.170318356
7193,경상북도 경주시 서면 다락골길 20-9,129.068543352,35.877522597
7194,경상북도 안동시 불무골1길 10-3 (태화동),128.708201109,36.567276537
7195,강원도 고성군 간성읍 팔음뒷길 117-17,128.419732919,38.397866480
7196,경상북도 문경시 가은읍 가절길 9,128.060421372,36.642444331
7197,전라남도 순천시 월등면 월등로 227,127.365933896,35.080741310
7198,전라남도 순천시 상사면 오실전원길 53-11,127.471612888,34.905846301
7199,충청북도 영동군 상촌면 궁촌2길 361-11,127.955412262,36.111877230
7200,충청남도 서산시 낫머리길 124 (장동),126.479116288,36.738405081
7201,인천광역시 강화군 양사면 덕하로 259-11,126.429855597,37.810928203
7202,경상남도 하동군 옥종면 돌고지로 1281-11,127.830085539,35.205465646
7203,전라남도 보성군 벌교읍 남하로 242-12,127.364404340,34.823798346
7204,전라남도 여수시 진달래길 310-42 (월내동),127.728808418,34.846256321
7205,경상북도 포항시 남구 지곡로 77 (지곡동),129.325139883,36.012761161
7206,전라남도 순천시 현남길 29 (왕지동),127.534102730,34.976271722
7207,충청남도 서산시 남부순환로 793-7 (죽성동),126.447599693,36.747676138
7208,충청북도 괴산군 청천면 괴산로 1442,127.727737030,36.665114109
7209,강원도 횡성군 둔내면 고원로 560-14,128.238067793,37.488222490
7210,경기도 여주시 북벌로 105 (상거동),127.629936624,37.240565631
7211,전라남도 나주시 봉황면 박실길 103-20,126.809687498,34.992118390
7212,경기도 남양주시 경춘로1283번길 13-14 (평내동),127.234194352,37.650257808
7213,제주특별자치도 서귀포시 1100로 740 (대포동),126.458955039,33.302073851
7214,강원도 홍천군 두촌면 군유동길 361-19,128.072510711,37.861126473
7215,강원도 춘천시 신북읍 상천3길 56-2,127.787907262,37.934947298
7216,경상북도 성주군 선남면 신부길 81-44,,
7217,전라북도 임실군 오수면 대정1길 95-2,127.352807272,35.509303220
7218,인천광역시 중구 백운로 262-13 (운북동),126.527984525,37.505913287
7219,광주광역시 동구 학소로42번길 26-3 (소태동),126.936953560,35.122480459
7220,충청북도 충주시 탄금대안길 33 (칠금동),127.897842357,36.987239735
7221,충청남도 보령시 오천면 삽시도3길 34-55,126.363369556,36.333127770
7222,강원도 인제군 기린면 내린천로 4926-11,,
7223,전라남도 장성군 동화면 영장로 2209,126.712524419,35.234230171
7224,경상북도 청도군 운문면 용귀길 24,128.968501047,35.793215985
7225,전라남도 곡성군 석곡면 노치로 613,127.201594663,35.161846651
7226,경상북도 군위군 의흥면 지호2길 127,128.778916727,36.178570894
7227,대구광역시 달성군 구지면 국가산단대로50길 99,128.428769411,35.652419294
7228,경상북도 구미시 해평면 강동로 1502,128.398290082,36.185569202
7229,경기도 안성시 양성면 노곡길 50-126,127.245679989,37.120943331
7230,인천광역시 서구 경명대로722번길 69 (공촌동),126.691503577,37.545889127
7231,강원도 횡성군 갑천면 갑천로 199-6,128.128635592,37.551658358
7232,경상북도 영천시 금호읍 우벌길 61,128.866177663,35.949547745
7233,전라남도 고흥군 도덕면 천마로 814-75,127.208725744,34.520891474
7234,강원도 횡성군 우천면 경강로 2873,128.071154253,37.488738406
