연번,명칭,높이(m),경도(E),위도(N)
618,비봉산,256.2,127.6206556,34.7874806
619,전봉산,379.3,127.6761889,34.7988306
620,봉화산,467.2,127.7220417,34.7870139
621,호랑산,482.5,127.7009333,34.7938972
622,봉화산,360.1,127.7324111,34.7814889
623,무선산,216.7,127.6481806,34.7671667
624,망마산,141.7,127.6695556,34.7538528
625,고락산,337.4,127.6952111,34.761025
626,호암산,279.9,127.7156944,34.7685028
627,마래산,385.0,127.7420028,34.7653528
628,종고산,199.5,127.7343444,34.7502667
629,잼비산,116.8,127.7298111,34.9938333
630,대포리봉,244.2,126.9136417,35.2257972
631,깃대봉,145.9,126.9471417,35.2464611
632,팔랑산,121.9,126.7767556,35.2161917
633,잘산봉,172.9,126.8974083,35.2207917
634,월각산,276.0,126.9175139,35.2057556
635,어등산,290.4,126.7707333,35.1775944
636,태봉,301.3,126.9491778,35.1861611
637,덕봉산,415.4,126.9722806,35.1795556
638,장원봉,387.5,126.9493361,35.1543444
639,사월산,101.6,126.8336333,35.1376917
640,깃대봉,219.4,126.9380056,35.1431167
641,향로봉,365.9,126.9544,35.1422639
642,백마산,162.2,126.8377389,35.1140528
643,개금산,179.3,126.8526306,35.1194611
644,화방산,214.8,126.8706111,35.1102556
645,금당산,303.5,126.8877167,35.1169639
646,노적봉,235.6,126.9194917,35.1117556
647,쥐봉,195.8,126.9125194,35.1105556
648,매봉,364.4,126.9480639,35.1102833
649,바랑산,315.7,126.9423417,35.1148639
650,화산,223.4,126.9254361,35.114725
651,마집봉,472.7,126.9679222,35.1110139
652,운소봉,495.9,126.9670611,35.1216417
653,서인봉,611.0,126.9810778,35.1174056
654,등룡산,117.4,126.8176,35.0798167
655,봉황산,167.8,126.8222306,35.0920028
656,송학산,212.3,126.8314833,35.0980111
657,제봉산,163.7,126.8440278,35.0952083
658,건덕산,150.2,126.8531028,35.0814944
659,건지산,325.7,126.885075,35.0815917
660,정광산,355.2,126.8920417,35.0772694
661,분적산,414.6,126.921225,35.0971333
662,갈미봉,313.8,126.9444417,35.0836139
663,지장산,355.9,126.9637056,35.0874306
664,수레바위산,621.5,126.9885861,35.0949556
665,죽령산,183.3,126.8478583,35.0711139
666,앵무산,333.1,126.9051222,35.0624278
667,도덕산,352.1,126.9431083,35.0647083
668,소룡봉,404.9,126.9323583,35.0743833
669,월현대,118.6,126.8495611,35.0366444
670,큰산,189.2,126.8467583,35.0272333
671,중봉산,323.3,126.8880056,35.0358194
672,종괘산,377.6,126.9203028,35.0427056
673,황새봉,258.2,126.9916,35.0402306
674,야산,83.1,126.7904778,35.0168472
675,식산,291.6,126.8313222,35.0059833
676,식산,288.9,126.8302778,35.0034556
677,국사봉,290.8,126.9759389,35.015675
678,덕음산,410.2,126.9946778,35.0206472
679,판사등산,343.0,126.7538583,35.2368722
680,삼각산,98.6,126.8462639,35.2027139
681,정광산,88.5,126.7821583,35.1974083
682,깃대봉,339.8,126.760925,35.1686472
683,석봉,331.1,126.7590972,35.1675806
684,책상봉,108.9,126.7743611,35.158125
685,동자봉,153.7,126.7905361,35.1639889
686,한생이산,164.2,126.8434111,35.1073306
687,황새봉,186.4,126.8725389,35.1207806
688,자주봉,349.7,126.9483111,35.1244306
689,매봉산,116.0,126.8450417,35.0809694
690,방구산,104.1,126.8347167,35.0885778
691,학산,60.6,126.8038361,35.0628833
692,감사봉,196.4,126.8819861,35.0535583
693,평풍산,334.0,126.9603361,35.0652833
694,봉학산,147.1,126.83945,35.0311083
695,처녀봉,155.3,126.8494694,35.0259
696,평풍산,179.5,126.873625,35.0400917
697,통명산,514.1,127.296275,35.2377333
698,곤방산,715.3,127.3391222,35.2327333
699,요강바위산,563.8,127.4226917,35.2291417
700,형제봉,621.7,127.4018917,35.2434083
701,통명산,764.8,127.2604444,35.2062139
702,성주봉,658.0,127.2973139,35.2028083
703,주부산,678.4,127.2974,35.2065167
704,국사봉,530.6,127.3941111,35.2044583
705,속새금,307.6,127.3818083,35.2185778
706,천왕봉,695.4,127.4055667,35.2223889
707,산성봉,362.0,127.4434306,35.2208861
708,봉성산,165.6,127.4597667,35.2057083
709,장군봉,522.5,127.2764806,35.1779917
710,바루봉,459.5,127.323125,35.1767333
711,오봉산,566.5,127.3289111,35.1837667
712,천덕산,673.7,127.3310806,35.1871722
713,갈미봉,496.6,127.4328917,35.1975222
714,깃대봉,243.4,127.4503861,35.1781444
715,오산,541.7,127.4822167,35.1796417
716,두리봉,330.0,127.2702694,35.15365
717,고장산,506.6,127.2953806,35.1507667
718,달봉,382.0,127.2775833,35.1644528
719,청룡봉,176.3,127.3250889,35.1557139
720,국사봉,195.2,127.3540361,35.1685944
721,매봉,575.9,127.3809333,35.1673028
722,상한봉,568.0,127.4103694,35.1623528
723,병방산,160.4,127.4622833,35.1707611
724,자래봉,524.0,127.4852111,35.1703028
725,예봉,348.8,127.2725306,35.1388972
726,화장산,524.2,127.3042972,35.146675
727,비래산,694.2,127.3378361,35.1286944
728,신유봉,695.8,127.3448944,35.1324833
729,봉두산,753.8,127.4001333,35.1386917
730,별봉산,614.4,127.4307222,35.1490694
731,둥지리봉,690.2,127.4854194,35.1484306
732,선주산,571.9,127.3213778,35.1129444
733,삼산,772.0,127.3468972,35.1099139
734,깃대봉,434.7,127.3603917,35.1191583
735,송소리봉,472.8,127.38215,35.11605
736,계관산,256.4,127.2733222,35.0750583
737,아미산,587.5,127.2775528,35.0954889
738,옥녀산,357.7,127.2777611,35.0828056
739,형제봉,423.7,127.3082944,35.0840111
740,형제산,429.0,127.3004778,35.0761167
741,희아산,774.2,127.3379833,35.0814111
742,숫개봉,547.3,127.3573639,35.0966722
743,마봉산,281.6,127.4162722,35.0833944
744,갓거리봉,687.6,127.4959028,35.0761444
745,마늘산,346.0,127.2517528,35.0551361
746,옥녀산,218.5,127.30055,35.0690444
747,유치산,532.7,127.3211611,35.0685639
748,문유산,687.6,127.3807222,35.0595278
749,병풍산,546.3,127.4306667,35.0660444
750,농암산,476.2,127.4520806,35.0621944
751,수이봉,396.8,127.483225,35.0503722
752,옥녀산,401.4,127.2572722,35.04525
753,등계산,648.2,127.2881389,35.0264472
754,등학산,589.0,127.2859083,35.0309778
755,오성산,607.0,127.3137778,35.0397083
756,대왕산,411.1,127.3617,35.0340944
757,바랑산,619.0,127.4097583,35.0487306
758,호두산,265.1,127.4606889,35.0289583
759,깃대봉,407.8,127.4877611,35.0335917
760,조계산,887.3,127.3136333,35.0013
761,국사봉,525.0,127.4362667,35.0205833
762,깃대봉,442.3,127.4502806,35.0012
763,상재산,217.3,127.4347417,35.1253056
764,강청봉,403.0,127.3804278,35.1082333
765,다람쥐꽃감봉,269.5,127.3912167,35.1054889
766,삼밭봉,383.9,127.3765222,35.1025556
767,감시대봉,330.4,127.4137583,35.1098806
768,여우봉,366.2,127.4087056,35.1143167
769,팔자봉,478.7,127.4065417,35.1191667
770,국사봉,218.5,127.4525944,35.1210333
771,필봉산,262.1,127.471775,35.1066889
772,국사봉,359.1,127.4889528,35.124125
773,석산,160.3,127.4788306,35.1172472
774,선인부설산,423.5,127.4754583,35.102125
775,와우산,228.3,127.4952667,35.1009861
776,회룡안산,232.0,127.4930056,35.1030306
777,앞결봉,257.1,127.3898083,35.0794194
778,중봉산,230.6,127.3839194,35.0937167
779,까치봉,354.1,127.4183972,35.0939333
780,매제비산,310.7,127.4010278,35.0904889
781,솔봉,286.9,127.4242306,35.0808611
782,관암산,325.8,127.4405167,35.0938222
783,건넌골산,379.7,127.4749694,35.0773861
784,우두봉,269.0,127.4676861,35.0835389
785,뒷산,342.6,127.4805167,35.0961833
786,신신갈산,374.0,127.4824722,35.0870361
787,큰복금산,279.5,127.3942194,35.07255
788,둥지리봉,328.9,127.4024111,35.0708083
789,상좌봉,501.7,127.4128833,35.0588806
790,안산,397.2,127.4689861,35.0743972
791,갈미봉,508.5,127.4791889,35.0539167
792,야정봉,343.2,127.3942472,35.0258528
793,암태봉,160.9,127.4467861,35.0364389
794,태실봉,307.3,127.4511611,35.03895
795,남산,196.2,127.4687333,35.0214861
796,안산,229.8,127.4564861,35.0081278
797,노죽봉,151.6,127.4999861,35.0042833
798,매봉산,271.3,127.4906694,35.022375
799,용왕산,285.4,127.4868278,35.0233167
800,비봉산,122.2,128.2993417,36.2474167
801,조명산,145.1,128.3543,36.2377583
802,북산,123.7,128.2633528,36.20865
803,백마산,188.2,128.3077083,36.2171944
804,창산,70.7,128.368775,36.2219306
805,미석산,169.3,128.3759222,36.2051583
806,베틀산,320.7,128.4423722,36.2061556
807,좌베틀산,369.6,128.4425917,36.2133361
808,접성산,374.5,128.3286417,36.1864306
809,우베틀산,304.4,128.4489639,36.198775
810,시루봉,262.6,128.4602139,36.1934583
811,매봉,350.7,128.4900611,36.1923583
812,국사봉,318.0,128.2807583,36.1726639
813,꺼먼재산,400.7,128.3021111,36.1734083
814,다봉산,332.5,128.3140722,36.1639306
815,북봉산,388.5,128.3059944,36.1673806
816,국사봉,480.2,128.2526472,36.1394889
817,필봉산,164.6,128.4054417,36.1299833
818,천생산,408.1,128.4572694,36.1089639
819,금오산,976.5,128.300225,36.0917861
820,봉두암산,456.2,128.4344722,36.0798667
821,천생산,525.9,128.4634083,36.0791833
822,사모실산,264.4,128.2514806,36.0745778
823,숲데미산,519.1,128.4400222,36.0580694
824,유학산,839.1,128.4849722,36.0689306
825,영암산,784.7,128.2891861,36.0428389
826,선석산,742.3,128.3107361,36.0281556
827,기반산,468.1,128.4554806,36.0281556
828,소학산,624.2,128.4743389,36.0351639
829,비룡산,579.4,128.3291444,36.0186389
830,작조산,303.2,128.4115528,36.0123583
831,좌봉산,427.3,128.47145,36.0089694
832,쌀개산,225.7,128.2564083,36.2343
833,연화봉,201.9,128.3794139,36.2328861
834,널뫼산,96.2,128.2837917,36.2130139
835,화개산,114.2,128.3208528,36.209625
836,목봉,117.6,128.3322833,36.062425
837,딴뫼산,163.3,128.3542278,36.0529444
838,골미산,159.8,128.4239944,36.0698861
839,새탄산,102.7,128.4155028,36.0395083
840,대궁산,1008.3,128.7521278,37.7460694
841,정봉,158.2,128.8457083,37.7401972
842,모산봉,104.4,128.9051639,37.7347111
843,원장봉,66.8,128.9654361,37.7326028
844,봉화산,60.8,128.9882139,37.7385278
845,새봉,1059.5,128.7522222,37.7109944
846,노루목이산,321.8,128.8056528,37.7231083
847,오봉산,542.0,128.8077611,37.7048028
848,왕제산,230.7,128.8286167,37.7212889
849,칠봉산,360.9,128.8475778,37.7149528
850,태봉산,103.5,128.9649972,37.7182333
851,괘방산,343.8,128.9991194,37.7081556
852,앙장산,182.7,128.9757417,37.7070278
853,제왕산,839.5,128.7856139,37.6877139
854,갈미봉,608.4,128.8762194,37.6784
855,청학산,337.4,128.9853056,37.6850278
856,능경봉,1121.9,128.7650139,37.6728389
857,매봉산,820.7,128.8694028,37.6730583
858,칠성대,953.7,128.8824861,37.6597556
859,망덕봉,781.2,128.9407333,37.6682389
860,서득봉,1052.6,128.760975,37.6362278
861,화란봉,1070.0,128.7895194,37.6262694
862,망기봉,708.4,128.9380806,37.6400361
863,피래산,754.2,128.9762278,37.6460139
864,석두봉,995.0,128.8234694,37.6083556
865,만덕봉,1035.3,128.9047722,37.6173722
866,삿갓봉,400.6,128.9584833,37.6013778
867,대화실산,1010.0,128.8270056,37.5838472
868,두리봉,1033.4,128.8853889,37.5925833
869,석병산,1052.5,128.8977917,37.5867222
870,조고봉,1191.2,128.7686639,37.5661972
871,매봉산,1016.7,128.8187472,37.5661222
872,노추산,1322.0,128.7620306,37.5415361
873,사달산,1181.8,128.7799417,37.5438722
874,자병산,776.0,128.9566944,37.5493167
875,화채봉,935.5,128.790625,37.5095139
876,덕우산,1007.4,128.8339528,37.5131417
877,도름산,812.6,128.8803333,37.5209444
878,옥녀봉,972.5,128.7532889,37.5979556
879,민둥산,938.9,128.9040306,37.5391389
880,등갈산,794.4,128.9288972,37.5343972
881,나팔재산,541.6,128.9984583,37.5427917
882,소덕우산,828.0,128.8415333,37.5091722
883,마산봉,592.2,128.8725611,37.5069361
884,망경봉,732.3,128.8551528,37.5106056
885,보안산,665.3,128.8614472,37.501
886,시루봉,624.6,128.8800056,37.5022667
887,상경바위산,772.1,128.9009528,37.5133472
888,형제봉,679.1,128.9208917,37.5241
889,달팽이산,1027.0,128.9625944,37.5012167
890,장계산,108.4,126.6995111,35.9845333
891,월명산,101.3,126.7026556,35.9825222
892,구암산,34.0,126.742625,35.9874806
893,팔마산,43.7,126.7226,35.9749944
894,매미산,51.0,126.7445,35.9714583
895,토성산,74.7,126.7437806,35.9675667
896,통매산,58.3,126.7399278,35.9596611
897,옥녀봉,87.0,126.6202111,35.9389778
898,금성산,125.5,126.7369389,35.9293556
899,영병산,116.8,126.6783139,35.9066889
900,청암산,118.8,126.7433444,35.9204611
901,화산,45.9,126.614675,35.8886
902,진봉산,73.2,126.7127528,35.8567111
903,국사봉,61.3,126.7314056,35.8651556
904,이성산,61.9,126.7393167,35.8655222
905,봉화산,84.9,126.6926222,35.8480194
906,계화산,244.9,126.6322778,35.7889222
907,조봉산,11.3,126.6752139,35.7556556
908,염창산,53.7,126.6905083,35.7619444
909,점방산,135.5,126.6916306,35.9824222
910,돗대산,91.0,126.7183139,35.9408667
911,둔산,32.8,126.6717694,35.9153556
912,새포산,20.4,126.7157361,35.7808278
913,물부리산,353.1,128.5348778,36.2270056
914,마정산,401.1,128.5876583,36.2150806
915,왕산(왕제산),319.9,128.6557306,36.2200389
916,적라산,351.9,128.558825,36.1791333
917,국통산,338.8,128.6397639,36.2011
918,금정산,313.8,128.5215361,36.1522194
919,응봉산,334.1,128.5504278,36.1508194
920,매봉산,488.5,128.6042944,36.1625889
921,조림산,637.4,128.7377917,36.1208
922,유학산,836.0,128.5041111,36.06585
923,오계산,466.5,128.5405806,36.0478
924,가산,901.8,128.5831639,36.0374778
925,시루봉,726.0,128.7022833,36.0414639
926,매봉산,628.0,128.5185639,36.0185806
927,백운산,713.3,128.5057194,36.0230639
928,팔공산,1192.3,128.6953306,36.0165361
929,갓재실산,215.4,128.5354806,36.2367444
930,새금달산,255.5,128.5408222,36.2283972
931,오가지산,333.0,128.5870361,36.2493028
932,꿀밤산,249.9,128.6113111,36.2467389
933,버리산,224.9,128.6183056,36.2380917
934,매바위산,305.8,128.5388889,36.2052167
935,진등산,333.0,128.53565,36.2214417
936,앞산,183.1,128.5702278,36.2119306
937,간주막산,279.0,128.5752139,36.2217278
938,뒷산,215.3,128.6230389,36.2103694
939,음지산,325.1,128.6162139,36.2188611
940,모밀산,222.3,128.625175,36.2134222
941,손두산,330.1,128.6317222,36.2162667
942,편달산,324.1,128.6366139,36.2088
943,성재산,343.0,128.5836833,36.1862861
944,향기산,279.8,128.5979889,36.1891556
945,둔태산,251.0,128.6178861,36.1895889
946,박태산,451.6,128.6182,36.1589472
947,거북산,262.2,128.7211583,36.1628889
948,정각산,276.3,128.5365917,36.1319917
949,매봉산,391.6,128.6524472,36.0837722
950,실봉산,457.5,128.5259611,36.0397639
951,치키봉,761.0,128.6034917,36.0259444
952,삼봉,550.2,128.5638861,36.0160639
953,지마산,571.5,128.5662194,36.0117583
954,파계봉,994.0,128.6559111,36.0096528
955,동봉,1167.0,128.6969694,36.0133833
956,서봉,1150.2,128.6871306,36.0139333
957,성인봉,903.5,128.6873611,36.007575
958,염불봉,1042.0,128.70395,36.0102583
959,전막산,119.9,126.2376028,36.7443861
960,지령산,219.8,126.1659361,36.7009167
961,뾰죽산,77.0,126.127425,36.7286361
962,노적봉,92.3,126.2185444,36.7338444
963,남산,89.2,126.231,36.7281639
964,매봉산,101.6,126.2315306,36.74275
965,뒤끈이산,91.0,126.1296333,36.7176
966,당산,74.1,126.1958556,36.6785694
967,조중봉,333.8,127.3642667,36.2447833
968,국사봉,391.3,127.4917694,36.2485583
969,매봉,345.2,127.2935389,36.2012361
970,시루봉,160.1,127.2968944,36.2244917
971,장군봉,273.0,127.31995,36.2152333
972,해태산,341.6,127.3438389,36.2092139
973,형제산,302.2,127.3424694,36.2186917
974,안평산,470.8,127.3642833,36.2189111
975,지봉산,503.0,127.4591583,36.2098667
976,운하산,336.5,127.3918639,36.195725
977,만인산,537.1,127.44075,36.1966139
978,철마산,342.0,127.4652194,36.1828528
979,금성산,437.8,127.4611833,36.1605528
980,바랑산,556.2,127.2765111,36.1458917
981,월성봉,650.9,127.2896278,36.1441972
982,오대산,643.8,127.3451722,36.1352917
983,계원봉,353.5,127.4868806,36.1490472
984,대둔산,879.1,127.3204722,36.1245889
985,마천대,836.0,127.3181694,36.1215583
986,인대산,661.8,127.3977917,36.1052333
987,월봉,498.7,127.4279278,36.112975
988,월봉산,542.4,127.4296556,36.1051639
989,조종산,244.8,127.4732611,36.1000083
990,장자봉,488.8,127.2570361,36.0874417
991,천등산,707.0,127.309,36.0855028
992,진악산,731.4,127.4584056,36.0779
993,남산,230.8,127.4930222,36.0959556
994,시루봉,429.6,127.2840889,36.0719028
995,선녀봉,664.4,127.3176333,36.0504056
996,선야봉,758.7,127.3667111,36.0481528
997,육백고지,654.0,127.3926444,36.0484361
998,마이산,627.2,127.4593222,36.0445306
999,봉수대산,585.1,127.2843639,36.0151972
1000,칠백이고지,700.8,127.3306278,36.0162167
1001,선봉,694.2,127.3987111,36.0053417
1002,덜바우산,215.5,127.2775556,36.2318972
1003,함박봉,242.4,127.3365556,36.2394222
1004,천비산,466.1,127.3878722,36.2345
1005,떡갈봉,499.2,127.4374139,36.2351556
1006,명지봉,404.2,127.492525,36.2375694
1007,두루봉,233.7,127.3837194,36.2015778
1008,장구봉,194.1,127.3783278,36.2025306
1009,안두루봉,421.5,127.4199083,36.2026528
1010,안산,424.0,127.4255417,36.2059111
1011,한사래산,393.9,127.4945,36.2048694
1012,부엉산,350.7,127.4158278,36.1893972
1013,달기봉,386.1,127.4431444,36.1900167
1014,철마산,428.6,127.4887111,36.1893917
1015,모련봉,412.3,127.2848194,36.1631611
1016,할미봉,323.2,127.4785694,36.1512889
1017,북만산,277.6,127.3881167,36.1470528
1018,국사봉,498.2,127.4019556,36.1331028
1019,딴들봉,253.9,127.4021722,36.1488389
1020,사시봉,265.9,127.4710833,36.1443139
1021,구암산,807.7,129.1465667,36.2405
1022,매봉,833.2,129.2441306,36.2376944
1023,마북산,869.9,129.2278361,36.2184917
1024,베틀봉,934.0,129.0272056,36.1848944
1025,보현산,838.9,129.0206,36.1601
1026,침곡산,725.8,129.1480722,36.1592861
1027,비학산,761.5,129.2270556,36.1527056
1028,수석봉,821.1,129.0540083,36.1491944
1029,봉화봉,637.7,129.0983194,36.1468028
1030,기룡산,965.5,129.0120167,36.1206222
1031,꼬깔산,736.3,129.0179722,36.0962333
1032,운주산,807.3,129.1107083,36.0777861
1033,용산,307.1,129.2358778,36.0731694
1034,천장산,696.3,129.11755,36.0420972
1035,도덕산,707.5,129.140025,36.0252028
1036,어래산,571.6,129.1750417,36.0254694
1037,삼성산,591.5,129.1212639,36.0078472
1038,자옥산,569.9,129.1442861,36.0115944
1039,갈미봉,786.5,129.0080556,36.1503333
1040,애미산,605.6,129.0576222,36.1645444
1041,진늪산,505.8,129.0752306,36.1409944
1042,두봉산,241.9,129.2077861,36.0857417
1043,마봉산,209.3,129.1716306,36.0713972
1044,박박봉,592.5,129.1037861,36.0359083
1045,남산,55.5,129.2244083,36.0252
1046,약산,582.5,128.9045778,36.4958194
1047,와룡산,487.8,128.9346139,36.4974667
1048,기룡산,555.4,128.7928722,36.4737389
1049,사일산,644.2,128.9786861,36.4520111
1050,천마산,484.9,128.9987444,36.4680444
1051,매봉산,318.9,128.7580583,36.4336222
1052,생해봉,431.0,128.7762111,36.4429167
1053,계명산,530.6,128.935,36.4140333
1054,수봉실산,400.4,128.8219389,36.3867667
1055,임봉산,682.0,128.8999556,36.3862028
1056,황학산,779.9,128.8794333,36.3758083
1057,금학산,575.5,128.9177278,36.3776361
1058,화부산,625.7,128.9507833,36.3885417
